Id,SalePrice
1617,94580.59707488188
1618,124253.102700743
1619,139566.51678731476
1620,146099.24196370383
1621,133098.06855450876
1622,146065.7222569903
1623,256325.7210257324
1624,209892.21134337128
1625,115965.23565201524
1626,172851.48860033014
1627,194239.71055712586
1628,276418.1397720582
1629,170575.4018713771
1630,358760.05991476163
1631,219675.672885226
1632,240030.38026549813
1633,167574.13954850816
1634,182600.84375566826
1635,172268.17164138614
1636,147663.1562769434
1637,196855.32425274004
1638,197055.8288431238
1639,188820.60664408025
1640,262584.0943673321
1641,182576.45661239207
1642,249747.19138856995
1643,239620.79467863357
1644,236733.6817429724
1645,234805.1895001514
1646,166744.14711855142
1647,159380.68361714864
1648,123394.40760613125
1649,137358.95731739505
1650,114686.58227615626
1651,117134.63445070465
1652,96501.88662849997
1653,101246.13426831404
1654,139340.63096441282
1655,139132.73662343272
1656,136539.78437373
1657,144172.94610037713
1658,145956.04039442743
1659,121296.17325824383
1660,149481.66926632705
1661,461417.89977656765
1662,381095.456256976
1663,368964.8745545771
1664,567739.0560104437
1665,293020.6826466608
1666,325543.874448161
1667,356187.9874669641
1668,329904.35148765845
1669,280391.33913089096
1670,327441.42247501254
1671,271391.7186943599
1672,436179.08103865443
1673,293041.57725683594
1674,236713.50142019027
1675,206735.50123823943
1676,203354.1437008407
1677,229117.09753019977
1678,492045.10795943666
1679,388595.89522038284
1680,332082.6005967246
1681,243755.60115274566
1682,306057.38114618184
1683,193995.48757631658
1684,178176.0687064185
1685,171251.79480438324
1686,172929.00907627135
1687,166209.054350822
1688,184676.7048880569
1689,191570.49068974197
1690,197326.05347808835
1691,184666.36250047246
1692,247346.51012875853
1693,170073.450415774
1694,182949.91886783487
1695,160421.2733517851
1696,288925.73632208846
1697,167922.87468099795
1698,362121.30808516894
1699,330051.9394947036
1700,257808.41642638948
1701,262675.5848102503
1702,249339.723534937
1703,247303.06615991748
1704,265159.81605722517
1705,223643.2301439585
1706,440511.8781094526
1707,212161.8662052958
1708,204799.27833275538
1709,266576.38042928284
1710,213793.24839595667
1711,265750.4112989269
1712,268255.96138784476
1713,266754.6730540167
1714,228233.7260399926
1715,210547.04395573464
1716,171410.7221358295
1717,163771.4882037219
1718,133096.54543877748
1719,199112.39109408073
1720,224319.156994031
1721,157754.45376390917
1722,126313.45968509442
1723,155073.46263733026
1724,200688.90985676443
1725,232770.66654293597
1726,177798.56979665958
1727,157384.26887709944
1728,177143.87127313978
1729,165232.1428243481
1730,150939.88877346797
1731,116980.57525655492
1732,123537.97216843026
1733,114548.34690752381
1734,111105.99347061139
1735,130923.23216948166
1736,112169.95342545972
1737,352213.37235381664
1738,262035.13792001738
1739,253701.50960524267
1740,223078.25224732893
1741,196594.92410941987
1742,189042.39946335935
1743,183083.98742102596
1744,357083.4968483654
1745,214358.01469328912
1746,197541.14470552653
1747,235399.24186405833
1748,249844.67191687645
1749,149073.46792085472
1750,134759.26962424399
1751,251994.86495821376
1752,116845.76911415577
1753,145161.93147524158
1754,203019.82109777204
1755,168977.22766210232
1756,125998.04599796068
1757,121627.90150735335
1758,143324.44071705177
1759,157709.41302177584
1760,159559.3000049085
1761,149206.96965734573
1762,173403.86539139086
1763,176709.87706809837
1764,112782.5560003212
1765,171607.6253484333
1766,194406.16927031378
1767,242149.18313542957
1768,142613.98191730972
1769,175197.6213093282
1770,160099.48088272475
1771,116089.9306831504
1772,132596.73485010187
1773,125953.59208859001
1774,138382.2496575733
1775,143638.0283460069
1776,130403.0692674834
1777,108381.09545224004
1778,140849.47927896582
1779,115043.0191724378
1780,174928.55380371568
1781,129777.89581444573
1782,89321.64998045367
1783,142864.78928530746
1784,111473.95990240404
1785,118231.69895959785
1786,155288.28077583798
1787,178787.43568677182
1788,64658.742313834504
1789,100675.09141132618
1790,87263.37433383657
1791,195288.59480448355
1792,156874.74759562497
1793,119002.82373827996
1794,153528.31627206187
1795,137842.78790021763
1796,124020.36042926094
1797,116059.80008317929
1798,116055.73200494994
1799,109774.86196900318
1800,122297.52892349668
1801,126494.59573386476
1802,137088.2146357339
1803,149550.66192208615
1804,136014.63366484595
1805,134981.6780039932
1806,122542.54437327756
1807,133210.13681845463
1808,120856.65338122864
1809,120008.84183946029
1810,130987.34326053683
1811,86645.5239189278
1812,98618.8740834417
1813,121937.23250470118
1814,88913.47267432726
1815,57353.660397762374
1816,100345.54480557005
1817,105730.7662328177
1818,146756.79331605943
1819,118204.50886234581
1820,64252.71151136647
1821,110557.93315180863
1822,150581.19250997374
1823,52163.436819599614
1824,128694.88070602664
1825,130562.60269840948
1826,106521.6380807993
1827,98749.34190587311
1828,124165.90651431435
1829,111598.54521550123
1830,141864.8445243275
1831,139472.4475320224
1832,76019.41601275739
1833,134576.4445784568
1834,125295.33750268244
1835,119322.29312880382
1836,132647.77192483618
1837,85313.21002635403
1838,122502.5369273306
1839,100554.58239475258
1840,137349.91505061282
1841,135125.0024697646
1842,92570.63646105918
1843,126928.36633260004
1844,136546.71175373378
1845,141559.38701293227
1846,151480.8501645606
1847,170518.9765301262
1848,56644.36413052138
1849,113557.38561651322
1850,118352.58017200498
1851,156269.0245565419
1852,122164.704597465
1853,129858.85212817787
1854,165766.9547327407
1855,146564.98642938148
1856,223076.5186416112
1857,151412.35025091935
1858,131565.01076763554
1859,115886.47761064253
1860,150518.67825455088
1861,115710.95241995493
1862,317978.7817790067
1863,305844.66359686566
1864,305914.5711917867
1865,335611.7676421632
1866,314338.27751581866
1867,222486.69912509265
1868,279233.9986504587
1869,196810.49051037309
1870,222825.03278995634
1871,238030.92469022068
1872,173816.75483180914
1873,242912.44598653927
1874,152513.93650541626
1875,205535.35290138566
1876,197189.13832723597
1877,208202.58614375108
1878,203113.10498081835
1879,134859.57325077377
1880,133139.55491574027
1881,246741.27709226563
1882,244854.17160716568
1883,182454.25188598817
1884,207707.33966897885
1885,243386.8409699999
1886,277134.501557675
1887,218726.68049527006
1888,258845.26521749905
1889,169748.28308459534
1890,118581.48682565834
1891,125388.07055705847
1892,102463.03051498243
1893,132946.8663721222
1894,132239.76105600383
1895,136786.64665848934
1896,130847.47071636788
1897,111941.58155226124
1898,120499.44215287804
1899,157593.30462892074
1900,150038.62201376303
1901,161437.91541862386
1902,149475.70109111827
1903,226829.59044175711
1904,133600.84000884314
1905,194551.2139467025
1906,141517.38295676748
1907,225148.67064114488
1908,107780.77552100792
1909,132085.33382589178
1910,118969.47553553131
1911,204604.53351192045
1912,322410.70944227854
1913,141759.31852653009
1914,71783.44957760995
1915,281979.0759914701
1916,63368.76552147424
1917,242136.79319894558
1918,141899.66380509213
1919,180405.94255600288
1920,159931.8001917086
1921,397703.2115415165
1922,313886.98190415464
1923,243863.1888198939
1924,249389.3348880753
1925,203385.24603535866
1926,368523.6765448607
1927,135905.79040159253
1928,153755.0953045277
1929,129547.32682934341
1930,124949.620328212
1931,138560.51326115962
1932,136856.46145309118
1933,181934.2885192724
1934,180864.25822240108
1935,170521.47777857055
1936,188617.85473961214
1937,176683.2411165649
1938,163910.71937312296
1939,243951.6662297552
1940,186615.06428362575
1941,167370.67803613236
1942,183257.57347102818
1943,208552.80363693336
1944,336209.95023463
1945,353684.3721558187
1946,129079.23276245489
1947,303809.9270011304
1948,168696.83358830356
1949,242972.5099989275
1950,191020.56408908652
1951,253436.33923390933
1952,221464.23455767476
1953,171083.84968846067
1954,185316.94898777848
1955,136857.7611697147
1956,334319.33198573766
1957,151967.17105023735
1958,293439.934241856
1959,141207.1333342955
1960,111258.66962298547
1961,119076.40083689953
1962,94835.09595852983
1963,104256.89970185273
1964,101452.97624955744
1965,145839.17986660567
1966,136534.0303477341
1967,279700.5092501149
1968,425940.9433188254
1969,352660.2787992462
1970,401105.78175677336
1971,495265.1623699257
1972,362133.6222710964
1973,268718.2152470388
1974,316197.83987191017
1975,556212.203415835
1976,276296.3732880814
1977,366726.3342963633
1978,356728.1260833071
1979,330607.12385372625
1980,208976.1270317804
1981,347727.53709611524
1982,220531.3690869658
1983,199845.975649492
1984,172466.36136675844
1985,228461.85664556478
1986,208721.029991318
1987,178988.91310672875
1988,171984.27690217388
1989,187698.74754159825
1990,205904.06813720553
1991,249771.76372675353
1992,217520.68667465053
1993,172409.21060538111
1994,233250.3637687589
1995,176833.8244188193
1996,257009.12661088697
1997,306298.1577008801
1998,331380.5916105466
1999,282435.1513060486
2000,331010.61962962634
2001,281903.908433477
2002,228986.10819051822
2003,246297.9631972591
2004,276379.6795611037
2005,215299.45766540302
2006,226073.14537866757
2007,247775.1173947428
2008,227728.65423773113
2009,197479.51052434387
2010,190074.17443676383
2011,138819.9799334096
2012,167654.145728435
2013,173503.3649783648
2014,177174.8606787046
2015,197876.9152886159
2016,187947.68605554505
2017,188326.28668592966
2018,123904.86180181483
2019,134807.3395243262
2020,104806.10909732686
2021,102496.83103144914
2022,193108.32641501198
2023,143593.54166130847
2024,281343.89380742254
2025,379773.4631671744
2026,178633.5374742557
2027,157377.8266523662
2028,151787.2173694516
2029,172365.54345039558
2030,281648.253918783
2031,239793.8046666754
2032,255294.39225603663
2033,262658.2580096737
2034,184208.98584963183
2035,233545.2656521813
2036,201692.81371460453
2037,210689.661104644
2038,311013.6742852806
2039,225993.6138317788
2040,262961.90604996483
2041,311195.1727229573
2042,206107.57780686815
2043,184120.1063549958
2044,173906.96115824778
2045,218764.2519403908
2046,150792.88564937364
2047,142145.01067401152
2048,133740.61170424538
2049,148950.92725921707
2050,174897.6646263139
2051,103984.18979503748
2052,122612.39106106176
2053,148202.33411805518
2054,99298.022268561
2055,151949.0549166577
2056,142642.22974433354
2057,113551.3292156322
2058,216579.38426922087
2059,126697.67970333829
2060,181324.72672514096
2061,169168.46873578225
2062,129747.50995698283
2063,118334.62811585178
2064,134703.41203004855
2065,113675.67864615007
2066,163586.050405793
2067,109936.95846384067
2068,145809.06525139272
2069,90158.45601572856
2070,121015.46934603812
2071,96367.70590974082
2072,133314.53273647896
2073,130870.00228199502
2074,170246.22402186258
2075,145095.95699518357
2076,117379.88243965223
2077,145646.32966410607
2078,119908.30746323394
2079,129954.92523766597
2080,125952.1339181237
2081,129271.68097401316
2082,118492.63306923599
2083,142676.7998521395
2084,113483.75156360629
2085,118954.98950685556
2086,105261.36123336537
2087,118545.03428523506
2088,93031.42851226269
2089,80846.03348683017
2090,126020.48000490427
2091,105553.74160262897
2092,118837.81973085817
2093,111131.01197424748
2094,105286.77571992733
2095,146904.09297666428
2096,88023.54009049383
2097,100024.66710450847
2098,142021.35073854844
2099,65910.76594945858
2100,68324.56210373132
2101,108120.68740929112
2102,129270.60773984627
2103,101855.67770622553
2104,140788.16451560875
2105,122666.04444177948
2106,58593.68495909342
2107,186289.79358585537
2108,109648.00076451672
2109,107238.1495143799
2110,118265.84226574672
2111,136499.25782794715
2112,132351.2878514202
2113,113599.27709338935
2114,120769.98159642104
2115,155741.8297449948
2116,106158.2844613128
2117,137255.7610333336
2118,117321.41277848447
2119,115903.70393463696
2120,108371.13625267975
2121,84811.12639824928
2122,103841.98134122856
2123,80440.59595505298
2124,148277.01191337197
2125,123846.581139693
2126,134091.84201036126
2127,165287.89138480034
2128,123268.63868322666
2129,91551.53140050264
2130,122215.29413397917
2131,139336.31280591083
2132,108595.5775678826
2133,116493.76861091377
2134,118789.1133620573
2135,94324.97204471777
2136,69840.04950532364
2137,111419.87002778964
2138,134616.52120362344
2139,138753.86398697746
2140,133274.71594489552
2141,153198.8194152221
2142,125724.92525559699
2143,145211.4066963009
2144,114502.2075449268
2145,137868.9976415042
2146,185524.69577775046
2147,148324.98824912563
2148,135516.41191425192
2149,153625.25628996326
2150,232183.7936705338
2151,116543.20504446633
2152,165755.73985525465
2153,182914.6747191457
2154,104650.93261774813
2155,142870.98911639294
2156,266505.9254566681
2157,227959.5608043832
2158,227208.92735749643
2159,209012.7761337669
2160,183425.19787853234
2161,228300.26997153016
2162,431833.44564837543
2163,364818.5977895618
2164,244289.96239979152
2165,210597.21147646633
2166,157249.5789093032
2167,220513.3894573711
2168,207959.61740181825
2169,199893.73361681
2170,216864.36843399616
2171,159339.12767206735
2172,133425.9634396316
2173,183737.1539550626
2174,228446.1615331483
2175,294949.3475721579
2176,303429.65863504796
2177,241201.05660561277
2178,210250.8788003975
2179,142443.94187169988
2180,215251.94173758314
2181,191982.26257277883
2182,217609.83457867795
2183,182829.25812222008
2184,123727.7209241881
2185,120479.5986636695
2186,145758.55001666432
2187,146811.78220740426
2188,151118.31942902962
2189,297782.2607173059
2190,73877.6989024178
2191,77970.84245258839
2192,91170.60680200557
2193,106825.0460693005
2194,107579.16326087661
2195,111346.7665054356
2196,108423.91076617119
2197,118442.70078300328
2198,162971.67363255646
2199,197735.4490325859
2200,146499.6547978726
2201,136672.85494124872
2202,209701.6368712836
2203,130691.76768583815
2204,170373.4059415212
2205,117114.5207623036
2206,134737.01222071325
2207,200320.08003299107
2208,257939.85506458196
2209,228098.9309189412
2210,116395.65734473454
2211,112848.86745561894
2212,120919.46311044681
2213,106303.72994745072
2214,119604.1620639932
2215,98072.1266811693
2216,136487.77783957688
2217,63176.365424023534
2218,82756.34572226669
2219,81924.88983328412
2220,73658.90950867256
2221,283559.6770698213
2222,256820.13423231777
2223,281447.63550377
2224,202122.70161823122
2225,116482.40396181276
2226,190537.96741798715
2227,215194.9093069432
2228,262381.74102037225
2229,259976.74323161118
2230,149011.0739054554
2231,227701.12932778517
2232,182779.26841454362
2233,184665.09814585908
2234,240828.91166816853
2235,220343.72058304353
2236,255513.439781393
2237,311678.19731875247
2238,189132.27126483817
2239,110245.38053288955
2240,154631.2730258643
2241,162036.4200138804
2242,123924.16883635454
2243,122462.5364847943
2244,99274.78494920094
2245,88868.39343357824
2246,141182.56228642567
2247,115965.6292509098
2248,122509.32178943981
2249,123666.25062557179
2250,131181.4359056467
2251,93905.99569431851
2252,180865.06006886542
2253,158055.5219988302
2254,172659.36069190176
2255,193146.31757033072
2256,172181.2026128115
2257,208959.58028351152
2258,156577.95146598373
2259,171842.05371587796
2260,151490.45066097574
2261,182319.6163479817
2262,217033.91578793983
2263,352232.1811957051
2264,534002.5287612507
2265,167559.89972888702
2266,275873.7441104647
2267,355112.59685505996
2268,427432.7636238637
2269,150239.26161971345
2270,197602.19088034003
2271,224861.41612755888
2272,219938.16243299906
2273,166163.2780393288
2274,185194.1598233799
2275,168675.1692099019
2276,205399.63620370245
2277,195503.69024133548
2278,141418.77666035207
2279,121097.42636126885
2280,117204.7728866816
2281,162381.34486819577
2282,176450.13803497932
2283,105590.7300533074
2284,104483.77437426572
2285,146579.33560315237
2286,124122.64754556667
2287,358459.1211621918
2288,275748.3743446862
2289,372038.6928027186
2290,451196.82230891206
2291,322090.24750955997
2292,431839.4311908006
2293,499676.6033490223
2294,388449.5573344088
2295,508425.05844767863
2296,283470.7278317162
2297,334193.57977728365
2298,332653.6143175531
2299,362105.02345955285
2300,329284.7948189468
2301,301051.1842275467
2302,247271.15341792218
2303,235276.59550585056
2304,247954.3184552711
2305,213793.6232933792
2306,202690.00750642968
2307,213443.57301813317
2308,224449.98296347586
2309,271578.84442809864
2310,215023.97897298072
2311,215243.13322195053
2312,174050.0804348431
2313,174498.64369167155
2314,177449.96273222685
2315,179013.2112376218
2316,194328.98747643523
2317,188160.38483951398
2318,177595.06452723933
2319,183932.31257596484
2320,188232.77440155542
2321,241618.13932844202
2322,184107.06664715282
2323,187708.29415700468
2324,178727.38970591407
2325,212526.82321435757
2326,172880.48356410256
2327,201001.92566819294
2328,217014.82151341406
2329,192311.2489738937
2330,179436.35941674
2331,363178.5724125294
2332,395921.3391870533
2333,325424.2043800006
2334,258153.56214931532
2335,269595.08659693494
2336,307441.4049641463
2337,194633.1080340809
2338,257261.34460071393
2339,208639.25531510657
2340,384778.64204937173
2341,212719.0516822217
2342,221991.91592932827
2343,224009.95426222868
2344,204217.81613641157
2345,221532.0253905236
2346,208313.73495568754
2347,198750.94636471872
2348,242515.57579000818
2349,183957.7403723978
2350,292130.38703634974
2351,260428.650762202
2352,257944.2138739658
2353,256201.6113023146
2354,138126.24590273437
2355,140600.4399162692
2356,152239.69682362198
2357,181277.98522001912
2358,195284.95165372005
2359,136635.93769129488
2360,114415.71972515961
2361,146496.55412316104
2362,274482.57559625286
2363,135381.1471824302
2364,161965.8428857071
2365,228939.38959160345
2366,190697.55634077097
2367,229362.50318245258
2368,213589.63676316774
2369,230804.15373403768
2370,174042.2984855667
2371,179738.08368113553
2372,186804.0791678933
2373,283653.811389132
2374,327569.3065416334
2375,248338.13519849585
2376,326478.5902404361
2377,355337.29457755736
2378,148442.7892920489
2379,227609.80374861395
2380,159285.94382700094
2381,175748.62125132792
2382,218567.1161496427
2383,203319.4852342988
2384,246558.83606221122
2385,168536.14745084866
2386,132821.15649015873
2387,130720.8838477179
2388,103294.70364401447
2389,119275.27097516337
2390,138055.54998249476
2391,141947.32623850222
2392,114515.70855352134
2393,164451.95267634586
2394,131245.14313318089
2395,212775.54370615998
2396,145306.26279060548
2397,234572.46736246964
2398,132766.25190135566
2399,62433.267314109864
2400,69331.27931157418
2401,118225.58163601531
2402,134120.95411448609
2403,146637.83180884898
2404,151933.7527440696
2405,154782.79315428453
2406,146181.9936285231
2407,122498.20122274612
2408,149672.34817441407
2409,123535.07841218659
2410,176804.51877781478
2411,113014.31006846359
2412,156191.47975852268
2413,129630.46732464399
2414,157557.49389187476
2415,132859.96199121652
2416,121020.83782627065
2417,137071.12287782217
2418,137114.54133825863
2419,123008.96253282246
2420,125215.44598475136
2421,150072.28005562257
2422,104131.65743056277
2423,113377.89947532234
2424,151764.31006357603
2425,200972.5802069851
2426,137140.3539280826
2427,128922.1250737507
2428,177953.73186615697
2429,110638.59169215732
2430,132065.80434353024
2431,103222.38897333766
2432,139710.09243261087
2433,136507.6995803262
2434,133330.75966983364
2435,142729.59107599672
2436,105880.95954078583
2437,109122.76802781578
2438,121497.99844410848
2439,105080.70153122963
2440,123025.06639472028
2441,89252.03012174698
2442,94231.09699053405
2443,127841.8935763674
2444,136184.70652087545
2445,94152.87958109491
2446,134318.4580181576
2447,180586.50862999086
2448,127822.20197177077
2449,112278.70867790715
2450,147231.6600197351
2451,122344.28346208097
2452,198139.15922655692
2453,93072.70047509378
2454,110669.10054301927
2455,119288.6268611635
2456,136886.56701202577
2457,124127.89269170209
2458,121354.18029869013
2459,106309.93158304796
2460,131171.052702851
2461,121429.35984806808
2462,129519.15759185917
2463,120917.20136882011
2464,170920.22507499275
2465,135543.54367382894
2466,108965.94091859048
2467,133535.38458150876
2468,76470.59518292871
2469,73929.52618781143
2470,180292.27009531762
2471,212970.85102515676
2472,149982.96394775726
2473,108187.57084452492
2474,68135.20680525228
2475,223380.0039561153
2476,119066.9214822683
2477,122783.96245540536
2478,156692.38725826505
2479,100654.80004387775
2480,144292.09793463972
2481,117777.94641673523
2482,122925.97592089091
2483,108427.37860841899
2484,118894.67842326833
2485,130321.25870837348
2486,156251.04607008304
2487,168942.42480104679
2488,173610.29676860882
2489,156391.3403557734
2490,142601.6508859114
2491,95005.44478352425
2492,193117.4392167899
2493,147243.6159665175
2494,143048.6357635823
2495,95496.84273878191
2496,264546.178055406
2497,154966.05335454058
2498,109129.11938664925
2499,84129.6706900367
2500,125753.86052639261
2501,137720.64650022594
2502,149966.28422200345
2503,98841.20245855273
2504,204641.72973805666
2505,213972.50534048292
2506,251532.39330143153
2507,295450.0733825891
2508,248690.27141725225
2509,211260.43906000588
2510,210238.58049250313
2511,169745.0949481977
2512,199068.64028614564
2513,215302.72792862015
2514,250019.88141005702
2515,152919.53593381317
2516,176249.1014734426
2517,149789.57635985696
2518,153223.10131510688
2519,232149.34403844923
2520,217824.63663790378
2521,186207.53770376625
2522,232295.1807347968
2523,125976.48318163506
2524,141734.71097728924
2525,151544.12619715353
2526,143831.36825217167
2527,116198.42398678555
2528,130771.54311534656
2529,138976.46799515354
2530,127615.3621357579
2531,256774.40786938916
2532,224918.6658460995
2533,193642.9468520169
2534,231615.34128292344
2535,307969.4881267735
2536,238938.65160523265
2537,237642.25277133702
2538,182438.8359518744
2539,183811.25457614847
2540,184263.97188951788
2541,177624.63324101004
2542,164742.63566792852
2543,122353.16716716712
2544,122728.3258552498
2545,133029.3623170776
2546,133379.0616544206
2547,130210.7685665477
2548,153182.01174984424
2549,151378.44164111462
2550,1364874.522988614
2551,132377.9627874526
2552,128652.02470915041
2553,71842.21075314612
2554,98437.641009435
2555,130382.86938441498
2556,106147.09610085988
2557,103467.0519287723
2558,143077.5540593348
2559,134627.45880232716
2560,150240.36463477835
2561,146483.53885418965
2562,136917.73331476803
2563,146460.5863976696
2564,198618.95260831597
2565,139181.2681025458
2566,148603.1346316412
2567,134008.4834559409
2568,206533.73998388948
2569,213621.04090263546
2570,112482.69224723738
2571,179858.1610552523
2572,143857.04561116683
2573,209333.50964906087
2574,281157.7322859637
2575,129454.67258169665
2576,113056.47308161425
2577,130393.27899701355
2578,85342.7241422439
2579,66022.058686626
2580,100812.64580476677
2581,109138.3683114701
2582,115745.91320997516
2583,276824.5635167082
2584,187638.01217881605
2585,180406.61019097295
2586,221593.5760615575
2587,199506.14781637356
2588,143002.9165581819
2589,155969.31079768276
2590,228909.88101844626
2591,245902.7502404116
2592,219842.40134331238
2593,249169.7148575596
2594,186025.9168318365
2595,198241.44934078227
2596,301164.8254594539
2597,183746.18528651586
2598,296993.1270628121
2599,356471.4147233408
2600,170795.0605833896
2601,159703.1412508531
2602,86715.18633848682
2603,90864.55811470539
2604,89234.87619756354
2605,79735.8555738752
2606,151041.09433837302
2607,206266.54707483534
2608,196529.96940310043
2609,173739.34063156304
2610,115021.73342613819
2611,122551.1138700063
2612,158910.22494071332
2613,130187.96521966215
2614,120575.43709064781
2615,155366.93885407347
2616,153710.10919231467
2617,186407.82118193057
2618,201278.67052944592
2619,200618.00161905593
2620,188104.59161956326
2621,170750.87046083214
2622,175592.71954723197
2623,233340.13442745147
2624,309006.17306115426
2625,288618.0968247631
2626,170949.53525805732
2627,162622.30486285192
2628,463783.08425115584
2629,509657.77929700655
2630,361957.8250329088
2631,465455.40192771517
2632,397497.2590196612
2633,297414.163931573
2634,395139.6770386848
2635,163906.1791240289
2636,192202.65759953554
2637,181216.44478199576
2638,282810.59977393143
2639,191917.85894798386
2640,156615.61461621834
2641,103022.39386301025
2642,182273.32857484516
2643,100755.99509895622
2644,114227.6775297915
2645,108869.27016381973
2646,96960.29052058037
2647,103291.08954540023
2648,142142.4884740454
2649,152568.6296657407
2650,139658.67888614192
2651,135975.3369384621
2652,408443.8199349261
2653,255910.57666624032
2654,257621.1102009061
2655,404964.4163640383
2656,326136.2783831483
2657,349511.9120062888
2658,305594.37511678983
2659,303629.482709926
2660,361881.55400881276
2661,351454.071617397
2662,356061.86302892736
2663,287444.80495197396
2664,262444.626680398
2665,316027.5938164033
2666,285523.9236726931
2667,180296.46859848328
2668,184427.93084424603
2669,184572.97410188627
2670,281249.9420726015
2671,184635.81229405952
2672,202104.0368825061
2673,207542.98685239666
2674,197890.41408303904
2675,179946.4075768191
2676,190883.40531095272
2677,204965.74100663236
2678,250848.38235928206
2679,274785.6444844357
2680,297361.193366255
2681,405184.84895396006
2682,327594.2078744389
2683,563177.1501954544
2684,310270.3090143066
2685,332633.27606546547
2686,258697.31691611247
2687,302331.7869317687
2688,216390.0400133096
2689,206576.22761201617
2690,437409.06154507305
2691,189777.10661946787
2692,135782.6646640039
2693,200346.40337377944
2694,143339.6729374485
2695,186228.82962891285
2696,175301.4564967866
2697,180372.86688972442
2698,189252.6350663586
2699,182480.48853925252
2700,163145.7959419068
2701,154687.40884920332
2702,110133.45817751004
2703,130629.65515311593
2704,136187.41578613798
2705,118929.40384441255
2706,111523.29401212816
2707,120247.72523151363
2708,126003.83633899393
2709,106184.49886043918
2710,126283.33992945109
2711,328138.6298983061
2712,390458.0914877466
2713,171985.05954494624
2714,152131.90691517715
2715,177849.3223749537
2716,153968.3202753905
2717,191900.77083187024
2718,218303.24023415096
2719,162611.05860506571
2720,185063.6364270276
2721,134160.0512909473
2722,160973.99453645293
2723,145316.1659562879
2724,128715.0685675586
2725,130894.5266905462
2726,149507.41940821052
2727,170065.78633646018
2728,182010.6728251194
2729,149995.03603555457
2730,147975.23198350295
2731,135724.06759906697
2732,127619.69777243173
2733,158615.0475260304
2734,159627.78316857366
2735,139588.10570070735
